"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YDR124W",13.5899947876276,-1.21844296912921,0.762060315106255,-1.59887996392952,0.109847276788658,NA
"YDR126W",13.3407259015881,0.577888208827912,0.764651101556537,0.755754104913408,0.449796638247016,NA
"YDR156W",14.0629813099785,1.17211363426105,0.749200994369547,1.56448488866113,0.117703739029243,NA
"YDR157W",0.559990475058376,0.189857085386501,3.36559181470917,0.0564112036868937,0.955014231917355,NA
"YDR169C-A",1.62757148785977,1.3684532945241,2.02204884087804,0.676765697672205,0.498554625354655,NA
"YNCD0016C",0,NA,NA,NA,NA,NA
"YDR170W-A",0.776967209275668,1.08555018514011,2.77651338407283,0.390976031798458,0.695814952436741,NA
"YDR179C",7.78778540552181,-0.46393096103746,0.922702766746762,-0.502795675657475,0.615107934281462,NA
"YDR179W-A",8.73807321854768,-0.581257611703454,0.882046591707469,-0.65898742443781,0.509903844102791,NA
"YDR182W-A",1.95378686843614,-0.687277701354126,1.72592966782608,-0.398207246891931,0.690477424504877,NA
"YDR183W",14.8122794439827,0.924357548138768,0.748709364775743,1.23460129073667,0.216978928403676,NA
"YDR184C",8.24346861899861,1.34450150233675,0.969216148412248,1.38720501566063,0.165379256471954,NA
"YDR185C",8.75075214969293,0.861461840484239,0.896602636276899,0.960806722654106,0.336649357775308,NA
"YDR191W",8.68797345983101,0.374284983894428,0.896740961753362,0.41738361450848,0.676397837979524,NA
"YDR194W-A",0,NA,NA,NA,NA,NA
"YDR210W",0,NA,NA,NA,NA,NA
"YDR210W-A",0,NA,NA,NA,NA,NA
"YDR210C-C",0,NA,NA,NA,NA,NA
"YNCD0017W",0,NA,NA,NA,NA,NA
"YDR215C",4.3774357894062,-0.239340378592957,1.17960980346065,-0.202897922593384,0.839214818041879,NA
"YDR218C",1.19412231744554,-0.700979819244802,2.43263454495108,-0.288156649217895,0.773226830867543,NA
"YDR223W",10.9615437655652,-0.226353248895314,0.808524455664676,-0.279958444434724,0.779509387026507,NA
"YNCD0018W",0.253389616336984,-1.39330863083789,4.82821337006597,-0.28857644102395,0.77290552616662,NA
"YDR246W-A",3.38941949117124,0.0241197345107719,1.41602277244944,0.017033436876901,0.986409940867054,NA
"YDR249C",10.6203382408626,0.986727831918799,0.824380702993328,1.1969322284425,0.231332971209453,NA
"YDR252W",4.19636763928824,-0.344864385751048,1.25665426154135,-0.274430602199252,0.78375372824184,NA
"YDR253C",14.6387719330541,-1.6238103096028,0.875816570397056,-1.85405296552751,0.0637315828006274,NA
"YNCD0019C",0.216976734217292,1.48052770291445,4.98508141139688,0.296991679921149,0.766472861183097,NA
"YDR261W-A",0,NA,NA,NA,NA,NA
"YDR261C-C",0,NA,NA,NA,NA,NA
"YNCD0020W",0.706453308606192,-2.90072671345496,2.94078550810068,-0.986378199111982,0.323947559035919,NA
"YDR263C",12.7469407644396,-0.610639280851566,0.811073825205972,-0.752877557966433,0.451523495103415,NA
"YDR273W",10.0166916353371,0.720768234835022,0.841595457174165,0.856430757427273,0.391759557835152,NA
"YDR274C",0.950287813025864,-1.54806364604219,2.55422875742081,-0.606078700486243,0.544462494005294,NA
"YDR275W",13.7082848984726,-0.253648171134735,0.738603363892766,-0.343415943569357,0.731285566809044,NA
"YDR278C",0,NA,NA,NA,NA,NA
"YNCD0021C",0,NA,NA,NA,NA,NA
"YDR281C",1.2927972558466,-0.252005477228058,2.36474214475945,-0.106567846218046,0.915131828283008,NA
"YDR285W",12.4054282326884,-0.0114816597995577,0.761104604791577,-0.0150855213951857,0.987963951902025,NA
"YNCD0022C",0,NA,NA,NA,NA,NA
"YNCD0023C",0,NA,NA,NA,NA,NA
"YDR316W-A",0,NA,NA,NA,NA,NA
"YDR317W",8.87084917549852,-0.0354746349552295,0.888115205306536,-0.0399437311097329,0.968137986521097,NA
"YDR336W",15.0114609068658,0.142482997418574,0.717290560892503,0.198640558215748,0.842543924898371,NA
"YNCD0024C",0,NA,NA,NA,NA,NA
"YDR344C",2.21441973312052,1.04093117347381,1.65175339509126,0.63019768965954,0.528565250672554,NA
"YNCD0025W",0,NA,NA,NA,NA,NA
"YNCD0026W",0,NA,NA,NA,NA,NA
"YDR365W-A",0,NA,NA,NA,NA,NA
"YDR366C",9.61471227729389,0.538241207414639,0.890960198746889,0.604113638489867,0.545768092631961,NA
"YDR370C",14.6074883772725,-0.0986935092450647,0.737198045344578,-0.133876520520254,0.893500217038092,NA
"YDR374C",0.216976734217292,1.48052770291445,4.98508141139688,0.296991679921149,0.766472861183097,NA
"YDR374W-A",8.25221242584687,0.722790188417842,0.903325145458192,0.800143992505847,0.423627375146823,NA
"YDR379C-A",10.4575806944815,-0.812445956832923,0.82556320121188,-0.984111156650756,0.325060861960755,NA
"YNCD0027C",0,NA,NA,NA,NA,NA
"YDR402C",5.13529277484724,0.464916004687623,1.10547836646427,0.420556402360544,0.674079035180555,NA
"YDR403W",4.72769277859468,0.570495299542348,1.14727874702088,0.497259537861868,0.619006041063175,NA
"YDR410C",15.5096812881029,-0.337094121488736,0.703273873695146,-0.479321263162491,0.631710097670236,NA
"YNCD0028W",0,NA,NA,NA,NA,NA
"YDR437W",5.12985709204939,-1.20282008675089,1.1404811072015,-1.05466024746553,0.291580738798645,NA
"YNCD0029C",0,NA,NA,NA,NA,NA
"YDR446W",1.21092067771025,1.9996879422056,2.39370368021826,0.835394939954836,0.403495377890026,NA
"YDR461C-A",12.1143218161135,-1.00862903716443,0.784933928217638,-1.28498590888375,0.198797208170735,NA
"YNCD0030W",1.81687914680563,-0.281729784895461,1.81414388844846,-0.155296273183936,0.87658775354151,NA
"YDR478W",6.6696126715436,1.31518882127224,1.01343414980001,1.29775459168391,0.19437167776127,NA
"YDR504C",11.9350618821341,-0.00681114227608082,0.77502273194915,-0.00878831290399841,0.992988031079431,NA
"YNCD0031C",0,NA,NA,NA,NA,NA
"YDR522C",4.67216967264037,1.55695140183266,1.20433816552543,1.29278590216676,0.196085117622901,NA
"YDR523C",1.05671029779468,1.775717353583,2.50886462750689,0.707777268695268,0.479083584642028,NA
"YDR525W",0,NA,NA,NA,NA,NA
"YDR525W-A",10.9261394794862,-0.407194043682197,0.811963983956961,-0.501492740722083,0.616024385493507,NA
"YNCD0032C",3.25382737263014,0.822245340086685,1.39420358540957,0.589759880616815,0.555351643282536,NA
"YDR528W",3.73968816533094,-2.77928037805726,1.55950744842465,-1.7821526795943,0.0747243371021541,NA
"YDR534C",5.35407707461409,-0.164924337805449,1.08683658551853,-0.151747134760617,0.879386379463149,NA
"YDR536W",12.63869902915,0.409140874005634,0.78115262249446,0.523765602551678,0.60044158062187,NA
"YDR539W",14.6611798971459,0.463119628211096,0.759263882531277,0.609958723003025,0.541889151004947,NA
"YDR540C",9.80614619380923,-0.911082664970845,0.874349448975472,-1.04201205369137,0.297406090556881,NA
"YDR542W",0.226531846134604,-1.31298334365631,4.99340070235853,-0.262943717502212,0.792593959837436,NA
"YEL076C-A",1.45656274767948,-0.864233932753696,2.00595246913008,-0.430834701247178,0.66658856582245,NA
"YEL076C",1.27368703201197,2.13075202147056,2.34595441681114,0.908266591286499,0.363737389001732,NA
"YEL075C",0.96708617329058,1.65540114001599,2.5599369298063,0.646657001874357,0.51785395739344,NA
"YEL073C",14.5697598920634,-0.118294088526339,0.721871834289469,-0.163871317465621,0.869832447172459,NA
"YEL068C",12.4062395377574,0.256778105091744,0.777440907097377,0.330286331408055,0.741183619943477,NA
"YEL067C",6.82299941082993,0.213259779857255,1.04745023856462,0.203598960605037,0.83866690544818,NA
"YEL064C",14.1381066022276,0.248653695694106,0.743918186141708,0.334248712192043,0.738191888598205,NA
"YEL059C-A",6.11243835807548,0.143317675140508,1.04369241572084,0.137317923347679,0.890779503852323,NA
"YEL059W",1.03991193752996,-1.42289747967533,2.49504943865385,-0.570288290737447,0.56848218136333,NA
"YEL057C",4.29787107483976,-1.00031298946362,1.247159754597,-0.80207285857044,0.422510814023759,NA
"YNCE0001C",0.253389616336984,-1.39330863083789,4.82821337006597,-0.28857644102395,0.77290552616662,NA
"YNCE0002W",0.99394394349296,1.61500990071143,2.54130548074065,0.635504040325266,0.525099732461198,NA
"YNCE0003W",0.443508580351896,0.0660458710600125,3.61380740994101,0.0182759797542976,0.985418689645754,NA
"YNCE0004C",0,NA,NA,NA,NA,NA
"YEL049W",0.913874930906172,-0.0561215385444767,2.51156760411671,-0.0223452231397188,0.982172575027082,NA
"YEL048C",5.29855396865977,0.593216559368452,1.10238878055682,0.538119191551293,0.590494763787383,NA
"YEL035C",1.46611785959679,-2.11823893869453,2.2582047905424,-0.938018973109052,0.348234659783731,NA
"YNCE0005W",0,NA,NA,NA,NA,NA
"YEL028W",4.00393681170342,0.885620086939454,1.28711251291174,0.688067343029696,0.491410374391776,NA
"YNCE0006W",0,NA,NA,NA,NA,NA
"YEL023C",14.4145532516674,0.349641541073419,0.748290367330965,0.467253831317562,0.640318283820303,NA
"YNCE0007C",3.68053759271732,-0.0903147925284618,1.27430919675136,-0.0708735311325576,0.943498409483405,NA
"YEL019C",3.21972635408035,-0.508874558338476,1.39779614452713,-0.364054916255779,0.715817001672599,NA
"YEL014C",1.56348953046865,0.14652986726482,1.92025997062768,0.0763073070866145,0.939174612581819,NA
"YNCE0008C",0,NA,NA,NA,NA,NA
"YNCE0009C",0,NA,NA,NA,NA,NA
"YEL009C-A",0.7596645509906,-0.729247030571202,2.95872260242425,-0.246473606540096,0.805315633266247,NA
"YNCE0010W",0,NA,NA,NA,NA,NA
"YEL008W",1.69084214018184,0.426954890293697,1.84110724200441,0.231901151955098,0.816614789785954,NA
"YER007W",14.1993840829996,0.0370779823825527,0.766603817077629,0.0483665506961572,0.961424116769557,NA
"YNCE0011C",0.706453308606192,-2.90072671345496,2.94078550810068,-0.986378199111982,0.323947559035919,NA
"YER011W",2.42957656622806,1.28789959034761,1.76997203370966,0.727638384007862,0.466834977456627,NA
"YNCE0012W",0,NA,NA,NA,NA,NA
"YER014C-A",0,NA,NA,NA,NA,NA
"YNCE0013W",0.226531846134604,-1.31298334365631,4.99340070235853,-0.262943717502212,0.792593959837436,NA
"YER038C",8.21449562560899,-0.810336422241832,0.912893439611945,-0.887657186567462,0.374725182274968,NA
"YER038W-A",0,NA,NA,NA,NA,NA
"YER039C",6.70602490307431,-1.47024282338005,1.05182988636226,-1.3977952541973,0.162174559918599,NA
"YER039C-A",3.37624859756583,-2.47541654750523,1.54428243011476,-1.60295584488472,0.108944402933358,NA
"YER044C-A",3.6709824808,0.271054313259671,1.27317711092824,0.212895999255007,0.831408082986234,NA
"YER046W",8.89096799537385,-0.727167197654866,0.881044326683394,-0.825346893035697,0.409174676215987,NA
"YNCE0014W",0,NA,NA,NA,NA,NA
"YNCE0015C",0,NA,NA,NA,NA,NA
"YER071C",14.2326861320406,0.368131788140412,0.747039930266785,0.492787297205042,0.622162887211203,NA
"YNCE0016C",0,NA,NA,NA,NA,NA
"YER078W-A",0.959842924943176,-3.33763960491925,2.63178431578666,-1.26820407922433,0.204725080673535,NA
"YNCE0017W",10.4611964761695,-0.0131274708404213,0.820493158357764,-0.0159994884865295,0.987234799771898,NA
"YER084W",0.932985154740797,-3.30451090083261,2.68289841953585,-1.23169437827777,0.218063270615786,NA
"YER085C",0.470366350554276,0.0046897863425926,3.54746235527903,0.00132201158825933,0.998945187671777,NA
"YER093C-A",15.2067078960409,-0.6610971560152,0.72474839721463,-0.912174705809554,0.361676756939187,NA
"YER096W",7.40341571281233,0.0745011319750876,0.971725753372591,0.0766688869946225,0.938886956245691,NA
"YNCE0018W",0,NA,NA,NA,NA,NA
"YER104W",12.3171073757135,-0.207051627127956,0.800125168706343,-0.258774045894245,0.795809584309203,NA
"YER106W",0.226531846134604,-1.31298334365631,4.99340070235853,-0.262943717502212,0.792593959837436,NA
"YER115C",14.2117560070962,0.563019869901589,0.729013467258572,0.772303798472756,0.439934516202124,NA
"YER121W",15.3673378836746,-0.844282888395313,0.720541166159853,-1.17173442413422,0.241303697659701,NA
"YER128W",7.18694327661539,-0.254799417996327,0.991579809759977,-0.25696309615058,0.79720726169354,NA
"YNCE0019W",8.33177714041331,1.13959711050698,0.939470019688092,1.21302126371774,0.225121690898692,NA
"YNCE0020C",0.443508580351896,0.0660458710600125,3.61380740994101,0.0182759797542976,0.985418689645754,NA
"YNCE0021C",0.253389616336984,-1.39330863083789,4.82821337006597,-0.28857644102395,0.77290552616662,NA
"YNCE0022C",0,NA,NA,NA,NA,NA
"YER135C",1.17681965916047,-1.93988932134018,2.36804969503967,-0.819192825810897,0.41267640742032,NA
"YNCE0023W",0,NA,NA,NA,NA,NA
"YER137C",3.8938868602753,1.16020198766996,1.29486440204062,0.896002690197951,0.370251326436613,NA
"YNCE0025C",0,NA,NA,NA,NA,NA
"YER137C-A",0,NA,NA,NA,NA,NA
"YER138W-A",0.470366350554276,0.0046897863425926,3.54746235527903,0.00132201158825933,0.998945187671777,NA
"YER145C-A",0.950287813025864,-1.54806364604219,2.55422875742081,-0.606078700486243,0.544462494005294,NA
"YER146W",1.64355854305544,1.15891815448646,2.04189616731455,0.567569582154924,0.57032726637539,NA
"YNCE0026W",0,NA,NA,NA,NA,NA
"YER153C",12.8502524161297,0.117471304127402,0.756991022668756,0.155181898608599,0.876677918230032,NA
"YNCE0027C",0,NA,NA,NA,NA,NA
"YNCE0028C",0.216976734217292,1.48052770291445,4.98508141139688,0.296991679921149,0.766472861183097,NA
"YER159C-A",0,NA,NA,NA,NA,NA
"YER175W-A",2.11704806224867,-0.257398197725807,1.67914078960026,-0.15329161159088,0.878168315476023,NA
"YER179W",4.39604171522047,-0.465249750969017,1.29526981333707,-0.359191379416439,0.719451925146121,NA
"YER180C",14.6157278861005,-0.302974299562963,0.719525811033728,-0.421074956474022,0.67370034814215,NA
"YER180C-A",3.69009270463463,-0.455839872044342,1.28860762709377,-0.353746060833435,0.723529200086936,NA
"YNCE0029C",0,NA,NA,NA,NA,NA
"YER181C",0,NA,NA,NA,NA,NA
"YER185W",2.52414376048087,0.3102268423563,1.68392910805931,0.184227970685672,0.8538346175755,NA
"YER187W",1.81687914680563,-0.281729784895461,1.81414388844846,-0.155296273183936,0.87658775354151,NA
"YER188W",5.97865380508394,-0.083840268875425,1.04120816653889,-0.0805221007381463,0.935822019457593,NA
"YER188C-A",1.05671029779468,1.775717353583,2.50886462750689,0.707777268695268,0.479083584642028,NA
"YER189W",2.80307554393084,-0.617850495195491,1.49427047590837,-0.413479691365715,0.679255198701716,NA
"YER190C-B",0,NA,NA,NA,NA,NA
"YFL067W",10.7778567448286,-0.214930967343013,0.813285732770322,-0.264274852837866,0.791568136172991,NA
"YFL065C",2.41640567262266,-1.88266165443512,1.69041954607794,-1.11372449449204,0.265397397717804,NA
"YFL064C",3.65187225696538,1.03337002993674,1.31451469489877,0.786122843622009,0.431795522522336,NA
"YFL061W",4.49341338609232,0.163066568461468,1.20609062231125,0.135202583823246,0.89245170425791,NA
"YFL060C",5.722141020108,0.430982931081927,1.07529116554692,0.400805795575115,0.688563111582361,NA
"YFL059W",10.3160492457111,0.360062998331638,0.819808487254296,0.439203794458827,0.660513875884204,NA
"YFL058W",0.96708617329058,1.65540114001599,2.5599369298063,0.646657001874357,0.51785395739344,NA
"YFL041W-A",3.54725733774612,-0.966764283275763,1.34062901362382,-0.721127376366804,0.470831148874004,NA
"YFL040W",7.91382241214561,-0.620347148831344,0.922804164283592,-0.672241384295164,0.501430038868614,NA
"YFL020C",1.77403432140759,-0.0157078918213989,2.0582298340918,-0.00763174819508435,0.993910805052684,NA
"YFL019C",4.26145819272007,-0.660899847821406,1.2424527865925,-0.531931559052608,0.594773398533741,NA
"YNCF0002W",0,NA,NA,NA,NA,NA
"YFL017W-A",12.8062892786139,-0.503531417816324,0.773523773516333,-0.650957908542797,0.515073658332791,NA
"YFL015C",1.340080852973,-0.987625811841251,2.329521126763,-0.423960873543831,0.671594348186544,NA
"YFL012W",0,NA,NA,NA,NA,NA
"YFL011W",0.670040426486501,-0.889234631429005,3.07187840449462,-0.289475856247409,0.77221725330562,NA
"YFL010W-A",14.631222978836,0.0498127027727834,0.72311068384019,0.0688866917416368,0.945079811805541,NA
"YFL003C",2.29811621236662,-0.0779359465390701,1.69991192429369,-0.0458470497355046,0.963432157947492,NA
"YNCF0004C",0,NA,NA,NA,NA,NA
"YFL002W-B",0,NA,NA,NA,NA,NA
"YNCF0005C",0,NA,NA,NA,NA,NA
"YNCF0006W",0,NA,NA,NA,NA,NA
"YNCF0007W",0,NA,NA,NA,NA,NA
"YFR012W",0.660485314569188,0.941439500558104,3.10211729397198,0.303482883251225,0.76152188996101,NA
"YFR012W-A",0,NA,NA,NA,NA,NA
"YNCF0008C",0,NA,NA,NA,NA,NA
"YNCF0009C",0.216976734217292,1.48052770291445,4.98508141139688,0.296991679921149,0.766472861183097,NA
"YNCF0010C",0,NA,NA,NA,NA,NA
"YFR023W",0.306600858721392,1.71974616870338,4.47872024337435,0.383981600826153,0.700992084542793,NA
"YNCF0011C",0,NA,NA,NA,NA,NA
"YFR026C",6.97308971103705,-0.693573891180415,0.993363910796464,-0.698207256819223,0.485047588852436,NA
"YFR027W",13.2405497540972,-0.00379868968587763,0.755257836107488,-0.00502965941466511,0.995986929327041,NA
"YNCF0012C",0,NA,NA,NA,NA,NA
"YNCF0013W",0.216976734217292,1.48052770291445,4.98508141139688,0.296991679921149,0.766472861183097,NA
"YFR032C",0.830178451660076,3.21098613064452,2.8056682432802,1.14446393950357,0.252431284540274,NA
"YFR032C-B",0,NA,NA,NA,NA,NA
"YFR035C",12.4831853817053,0.565066317200529,0.762390656012919,0.74117686614322,0.458586208198331,NA
"YNCF0014C",0,NA,NA,NA,NA,NA
"YFR036W",5.61752610088874,-0.838578328022677,1.07371128090319,-0.781009143647331,0.434797116883631,NA
"YFR054C",2.78528092318561,0.974070339559808,1.52045264468407,0.640644970407615,0.521753374862783,NA
"YFR057W",0.433953468434584,2.34201589288634,3.85501839341377,0.607523921776256,0.543503272131675,NA
"YGL263W",5.28256691346411,0.65564014777732,1.22640843158153,0.534601794062875,0.592925242787474,NA
"YGL262W",3.93342291103395,0.156159676779306,1.30551762223617,0.11961514277519,0.904788023653495,NA
"YGL261C",0.226531846134604,-1.31298334365631,4.99340070235853,-0.262943717502212,0.792593959837436,NA
"YGL260W",0.306600858721392,1.71974616870338,4.47872024337435,0.383981600826153,0.700992084542793,NA
"YGL259W",5.18850401723165,0.774218253586148,1.10285879088856,0.702010320797613,0.482672727081789,NA
"YGL258W-A",3.6696668777106,-0.197254676382954,1.35390971151174,-0.145692637186792,0.884164034021982,NA
"YGL258W",2.5042222315772,0.0476946234365059,1.55912234490774,0.0305906868644924,0.975595969480935,NA
"YGL249W",0.976641285207892,0.16557950365267,2.46185020592884,0.0672581553718855,0.946376188595548,NA
"YNCG0001C",0,NA,NA,NA,NA,NA
"YGL247W",15.6832972139306,0.627973396921899,0.715464355174104,0.877714441509928,0.380098705350997,NA
"YGL240W",9.42178883665994,-0.0576450744505486,0.848030743351087,-0.0679752177648156,0.945805362002203,NA
"YGL235W",0,NA,NA,NA,NA,NA
"YGL230C",1.53794736335567,1.28275092492033,2.21595643659082,0.578870100395025,0.562676826331901,NA
"YNCG0002C",0.216976734217292,1.48052770291445,4.98508141139688,0.296991679921149,0.766472861183097,NA
"YNCG0003C",0.559990475058376,0.189857085386501,3.36559181470917,0.0564112036868937,0.955014231917355,NA
"YGL204C",9.28900119473788,0.762983450219329,0.909935789801687,0.838502517178289,0.401748534583093,NA
"YNCG0004W",0,NA,NA,NA,NA,NA
"YNCG0005W",0,NA,NA,NA,NA,NA
"YGL194C-A",6.96765467882819,0.463054496185862,0.993018021691753,0.466310264336371,0.640993432702518,NA
"YNCG0006C",0.226531846134604,-1.31298334365631,4.99340070235853,-0.262943717502212,0.792593959837436,NA
"YGL193C",0,NA,NA,NA,NA,NA
"YGL192W",0,NA,NA,NA,NA,NA
"YGL188C-A",0.740554327155976,3.07950941930375,2.89768972282009,1.06274643384065,0.28789695726618,NA
"YGL183C",1.23003090154488,-0.458208550618873,2.12558427101663,-0.215568282503201,0.829324281393182,NA
"YGL179C",15.0346912104089,0.402368806146666,0.710633588238536,0.566211353932801,0.571250112534113,NA
"YGL175C",9.13148204018291,0.354640627519553,0.882218766377067,0.401987172610175,0.687693466614201,NA
"YGL170C",0.740554327155976,3.07950941930375,2.89768972282009,1.06274643384065,0.28789695726618,NA
"YNCG0007C",0,NA,NA,NA,NA,NA
"YGL168W",5.03842540199574,-0.404259081656751,1.13550642518109,-0.356016551462735,0.721828169945179,NA
"YNCG0008W",0.216976734217292,1.48052770291445,4.98508141139688,0.296991679921149,0.766472861183097,NA
"YGL158W",4.37380832274689,0.670661593417233,1.20580745888312,0.5561929381648,0.57807896628771,NA
"YGL149W",1.60714566093574,2.45794691899685,2.20654045245761,1.11393693972809,0.265306240703004,NA
"YGL144C",11.9268223733062,0.243166261126248,0.776440255534289,0.313180903994885,0.754143225606714,NA
"YGL138C",0,NA,NA,NA,NA,NA
"YGL128C",13.5817435938285,-0.0423281299170101,0.743412822219715,-0.0569375838724773,0.954594915259849,NA
"YGL127C",14.5074855002219,-0.526959394159765,0.730385975728153,-0.721480712488238,0.470613803283029,NA
"YNCG0009C",0,NA,NA,NA,NA,NA
"YGL118C",0.226531846134604,-1.31298334365631,4.99340070235853,-0.262943717502212,0.792593959837436,NA
"YGL113W",15.5763704311415,0.534483010067635,0.728977850520604,0.733195130257977,0.463439425056145,NA
"YNCG0010W",3.89157499670539,3.93445060416681,1.81253613564354,2.17068809101005,0.0299547580204954,NA
"YNCG0011W",0,NA,NA,NA,NA,NA
"YNCG0012W",0.976641285207892,0.16557950365267,2.46185020592884,0.0672581553718855,0.946376188595548,NA
"YGL089C",3.78877997859589,0.741941022482907,1.2939646863237,0.573385835274103,0.566383478903144,NA
"YGL088W",0,NA,NA,NA,NA,NA
"YNCG0013W",0.226531846134604,-1.31298334365631,4.99340070235853,-0.262943717502212,0.792593959837436,NA
"YGL081W",9.20481210244265,-0.131381164487999,0.858110654580276,-0.153105154663604,0.878315350972919,NA
"YNCG0014C",0.443508580351896,0.0660458710600125,3.61380740994101,0.0182759797542976,0.985418689645754,NA
"YNCG0015C",0.740554327155976,3.07950941930375,2.89768972282009,1.06274643384065,0.28789695726618,NA
"YGL075C",15.6468960167822,-0.0659306974192797,0.718585399710461,-0.0917506777146391,0.926896132170315,NA
"YGL064C",12.7197883227487,-0.697307998738217,0.783677633998345,-0.889789332356638,0.373579015681815,NA
"YGL061C",15.4309161936343,0.461728889646031,0.703761061262198,0.65608757724947,0.511767776984381,NA
"YGL057C",13.1870315046641,-0.506400640639613,0.775398497568138,-0.653084371749267,0.513701886944762,NA
"YNCG0016C",0,NA,NA,NA,NA,NA
"YGL051W",10.6727498631492,-0.348459788031746,0.816824705885271,-0.426602899644284,0.669668585379432,NA
"YNCG0017W",0,NA,NA,NA,NA,NA
"YNCG0018C",0,NA,NA,NA,NA,NA
"YGL041C-B",0,NA,NA,NA,NA,NA
"YNCG0019W",0.216976734217292,1.48052770291445,4.98508141139688,0.296991679921149,0.766472861183097,NA
"YGL034C",0.959842924943176,-3.33763960491925,2.63178431578666,-1.26820407922433,0.204725080673535,NA
"YGL033W",0.913874930906172,-0.0561215385444767,2.51156760411671,-0.0223452231397188,0.982172575027082,NA
"YGL029W",10.7190138298527,3.7883968436093,1.10894522709275,3.41621637485298,0.000634977712105929,NA
"YNCG0020C",0,NA,NA,NA,NA,NA
"YGL018C",14.2863893368851,0.089777619018954,0.72015955762242,0.124663511118774,0.900789945898009,NA
"YGL015C",0.706453308606192,-2.90072671345496,2.94078550810068,-0.986378199111982,0.323947559035919,NA
"YGL007C-A",0.839733563577388,1.30877578130126,2.89022080161344,0.452828995130976,0.650671883118963,NA
"YGL007W",1.25688867174726,-0.494176671981681,2.11504461169296,-0.233648344460273,0.815257992884565,NA
"YGL006W-A",1.70995236401646,-1.20496746465894,1.87943840112977,-0.641131661423228,0.521437145057349,NA
"YGR006W",8.34828017860054,-0.626032264943062,0.905815276196443,-0.691125753113591,0.489486517548094,NA
"YGR015C",15.6164107799205,0.187600208230948,0.718586192701845,0.261068484388186,0.794039694908041,NA
"YGR016W",3.39304695783055,-1.19121186543389,1.3834615555347,-0.861037200974833,0.389217554496344,NA
"YGR018C",2.858106687425,-0.0190986361356753,1.4701990033851,-0.012990510870774,0.989635363451317,NA
"YNCG0021W",0,NA,NA,NA,NA,NA
"YGR025W",0,NA,NA,NA,NA,NA
"YGR027W-A",0,NA,NA,NA,NA,NA
"YNCG0022W",0,NA,NA,NA,NA,NA
"YNCG0023C",0,NA,NA,NA,NA,NA
"YNCG0024W",3.12598280045679,3.59156856374371,1.89434429645582,1.89594287081988,0.0579675992256297,NA
"YGR030C",9.09607775410392,0.139527708430595,0.865090141867529,0.16128690141976,0.871867439348962,NA
"YGR031C-A",0,NA,NA,NA,NA,NA
"YGR035C",1.14040677704078,-0.61179448894931,2.28765079934595,-0.267433512634107,0.789135399417849,NA
"YGR035W-A",4.31466943510448,-0.291654134862399,1.19838613320688,-0.243372421276216,0.807716906260253,NA
"YGR036C",11.67029725277,0.172889178602106,0.820344594731462,0.210751895864812,0.833080876910591,NA
"YNCG0025C",0,NA,NA,NA,NA,NA
"YGR038C-A",0,NA,NA,NA,NA,NA
"YGR039W",2.35725510000903,1.94988660030792,1.71344158372888,1.13799420932955,0.25512290032859,NA
"YGR045C",0.750109439073288,1.13187495528796,2.80298802868305,0.403810128229395,0.686352348042705,NA
"YGR050C",6.20105388653888,0.720246135470544,1.06137448640339,0.678597558823177,0.497392890038435,NA
"YGR053C",9.02556385343444,-0.171551783895884,0.865262880307118,-0.198265507281432,0.842837337167002,NA
"YGR059W",2.64293751875726,-2.0479438024274,1.65346839051018,-1.23857451051453,0.21550311253144,NA
"YNCG0026W",1.24733355982994,0.591885155597396,2.22317508038318,0.266234162491323,0.790058874285158,NA
"YGR066C",6.02280189801119,-0.55363051048035,1.07379671210853,-0.515582236597864,0.606146219436724,NA
"YGR079W",4.48748574083432,-0.403199890685701,1.20286433589529,-0.33519980487708,0.73747436921107,NA
"YGR081C",11.1429195733208,1.90529098075101,0.87344683287075,2.18134740324022,0.0291577307547468,NA
"YNCG0027W",0,NA,NA,NA,NA,NA
"YNCG0028W",0,NA,NA,NA,NA,NA
"YNCG0029C",0.226531846134604,-1.31298334365631,4.99340070235853,-0.262943717502212,0.792593959837436,NA
"YGR109C",3.78022112715908,-0.875176572315156,1.30178834760368,-0.672287913719751,0.501400422604687,NA
"YNCG0030C",0,NA,NA,NA,NA,NA
"YGR109W-A",0,NA,NA,NA,NA,NA
"YNCG0031W",0,NA,NA,NA,NA,NA
"YGR121W-A",0.96708617329058,1.65540114001599,2.5599369298063,0.646657001874357,0.51785395739344,NA
"YNCG0032W",0,NA,NA,NA,NA,NA
"YNCG0033W",0,NA,NA,NA,NA,NA
"YGR126W",5.86728825056641,-0.247263211587417,1.06617666021786,-0.231915798585286,0.816603413532363,NA
"YGR129W",15.6501924558614,-0.111156055092888,0.736979311166267,-0.150826561083492,0.880112533232185,NA
"YGR131W",3.03092299315484,-0.197757220822531,1.43341610616793,-0.13796218695436,0.890270302151179,NA
"YGR133W",15.0783350053158,0.337471852789495,0.73149102194127,0.461347908131387,0.64454901839239,NA
"YNCG0034W",0,NA,NA,NA,NA,NA
"YNCG0035W",0,NA,NA,NA,NA,NA
"YGR144W",1.80089209160997,-0.0372203145100496,1.89436657640569,-0.0196478944326976,0.984324256963023,NA
"YGR146C-A",1.80681973686797,1.51704401702033,1.93998615879387,0.781987031270114,0.434222195239867,NA
